Fold,Dataset,Oversample,Oversample Run Time,Oversample Paramaters,ROC AUC for Gradient Boosting,ROC AUC for Random Forests,ROC AUC for Logistic Regression,ROC AUC for K Nearest Neighbours,Balanced Accuracy for Gradient Boosting,Balanced Accuracy for Random Forests,Balanced Accuracy for Logistic Regression,Balanced Accuracy for K Nearest Neighbours,Geometric Mean Score for Gradient Boosting,Geometric Mean Score for Random Forest,Geometric Mean Score for Logestic Regression,Geometric Mean Score for K Neighbors,F1 Score for Gradient Boosting,F1 Score for Random Forest,F1 Score for Logestic Regression,F1 Score for K Neighbors
1,Data\GeneratedSyntheticData-testing.csv,SMOTE,0.005001544952392578,NA,0.7662337662337664,0.7207792207792209,0.5231910946196661,0.6595547309833024,0.7662337662337663,0.7207792207792207,0.5231910946196661,0.6595547309833024,0.7644707871564383,0.7207499701564473,0.5186681960445677,0.656069139756628,0.5294117647058824,0.4848484848484849,0.2777777777777778,0.4102564102564102
1,Data\GeneratedSyntheticData-testing.csv,BASE,NA,NA,0.6716141001855288,0.6966604823747681,0.5909090909090909,0.6261595547309833,0.6716141001855287,0.6966604823747681,0.5909090909090909,0.6261595547309833,0.5968376775623926,0.6532351345433398,0.4264014327112209,0.5168765907047377,0.5000000000000001,0.5263157894736842,0.3076923076923077,0.39999999999999997
,,,,,,,,,,,,,,,,,,,,
2,Data\GeneratedSyntheticData-testing.csv,AIS,2.81449294090271,"max_rounds = 200, stopping_cond = 50, model = logisticRegression,K_folds = 5,scorer = 'f1',min_change = 0.001, use_lof = False",0.6576819407008087,0.61455525606469,0.6765498652291105,0.6334231805929919,0.6576819407008087,0.6145552560646901,0.6765498652291105,0.633423180592992,0.6164851241966793,0.519174131651165,0.6294651817966896,0.529455805648376,0.375,0.3333333333333333,0.42857142857142855,0.4
2,Data\GeneratedSyntheticData-testing.csv,SMOTE,0.003000497817993164,NA,0.7533692722371969,0.5579514824797843,0.8059299191374665,0.46361185983827496,0.7533692722371967,0.5579514824797844,0.8059299191374663,0.4636118598382749,0.7523547938632787,0.4870285058378537,0.8043011062666637,0.42812195657721647,0.43478260869565216,0.2222222222222222,0.46153846153846156,0.14285714285714285
2,Data\GeneratedSyntheticData-testing.csv,BASE,NA,NA,0.6765498652291105,0.6859838274932615,0.5,0.5336927223719676,0.6765498652291105,0.6859838274932615,0.5,0.5336927223719676,0.6294651817966896,0.635855855098946,0.0,0.3634218921558155,0.42857142857142855,0.4615384615384615,0.0,0.16666666666666666
,,,,,,,,,,,,,,,,,,,,
3,Data\GeneratedSyntheticData-testing.csv,AIS,3.4406027793884277,"max_rounds = 200, stopping_cond = 50, model = logisticRegression,K_folds = 5,scorer = 'f1',min_change = 0.001, use_lof = False",0.5343698854337151,0.5556464811783961,0.5662847790507364,0.527823240589198,0.5343698854337152,0.5556464811783961,0.5662847790507365,0.527823240589198,0.3751704468066741,0.3837961815881402,0.38803715211806106,0.27438370161499687,0.21052631578947367,0.23529411764705882,0.25,0.13333333333333336
3,Data\GeneratedSyntheticData-testing.csv,SMOTE,0.0034999847412109375,NA,0.5818330605564649,0.5752864157119476,0.5540098199672667,0.613747954173486,0.5818330605564648,0.5752864157119476,0.5540098199672668,0.613747954173486,0.5692617322494116,0.5427697651889549,0.527477398465546,0.5945744878515458,0.3636363636363637,0.3448275862068966,0.3225806451612903,0.4000000000000001
3,Data\GeneratedSyntheticData-testing.csv,BASE,NA,NA,0.5450081833060556,0.5941080196399346,0.5384615384615384,0.5662847790507364,0.5450081833060556,0.5941080196399345,0.5384615384615384,0.5662847790507365,0.37950782149960766,0.4700524050597497,0.2773500981126146,0.38803715211806106,0.2222222222222222,0.33333333333333337,0.14285714285714288,0.25
