Fold,Dataset,Oversample,Oversample Run Time,Oversample Paramaters,ROC AUC for Gradient Boosting,ROC AUC for Random Forests,ROC AUC for Logistic Regression,ROC AUC for K Nearest Neighbours,Balanced Accuracy for Gradient Boosting,Balanced Accuracy for Random Forests,Balanced Accuracy for Logistic Regression,Balanced Accuracy for K Nearest Neighbours,Geometric Mean Score for Gradient Boosting,Geometric Mean Score for Random Forest,Geometric Mean Score for Logestic Regression,Geometric Mean Score for K Neighbors,F1 Score for Gradient Boosting,F1 Score for Random Forest,F1 Score for Logestic Regression,F1 Score for K Neighbors
4,Data\hcv_data_split.csv,AIS,11.296979665756226,"max_rounds = 100, stopping_cond = 20, model = logisticRegression,K_folds = 5,scorer = 'f1',min_change = 0.005, use_lof = True",0.838790233074362,0.804661487236404,0.7846836847946727,0.701165371809101,0.8387902330743618,0.804661487236404,0.7846836847946725,0.701165371809101,0.8281935465212495,0.7890763647670372,0.7596950144520838,0.6386549406254911,0.7500000000000001,0.6875,0.6896551724137931,0.56
4,Data\hcv_data_split.csv,SMOTE,0.003500223159790039,NA,0.8787458379578246,0.9070477247502775,0.8152053274139845,0.8435072142064374,0.8787458379578246,0.9070477247502775,0.8152053274139845,0.8435072142064373,0.8770093465902512,0.9031944787091534,0.8078417005184614,0.8322041924792389,0.7368421052631577,0.8749999999999999,0.6486486486486486,0.7741935483870968
4,Data\hcv_data_split.csv,BASE,NA,NA,0.8104883462819091,0.8482241953385129,0.7846836847946727,0.7305771365149835,0.810488346281909,0.8482241953385128,0.7846836847946725,0.7305771365149833,0.8037094908087015,0.836195602392526,0.7596950144520838,0.6827508503402977,0.6315789473684211,0.8000000000000002,0.6896551724137931,0.6153846153846153
,,,,,,,,,,,,,,,,,,,,
5,Data\hcv_data_split.csv,AIS,10.82789659500122,"max_rounds = 100, stopping_cond = 20, model = logisticRegression,K_folds = 5,scorer = 'f1',min_change = 0.005, use_lof = True",0.8814814814814815,0.8814814814814815,0.7953703703703704,0.862037037037037,0.8814814814814815,0.8814814814814815,0.7953703703703703,0.8620370370370369,0.8777074514725111,0.8777074514725111,0.7710022337480251,0.8523750406226962,0.7741935483870969,0.7741935483870969,0.7200000000000001,0.8148148148148148
5,Data\hcv_data_split.csv,SMOTE,0.0035011768341064453,NA,0.924074074074074,0.9527777777777777,0.9388888888888889,0.8953703703703703,0.924074074074074,0.9527777777777777,0.9388888888888889,0.8953703703703704,0.9222891541976503,0.9525793444156804,0.9388724521901158,0.8902766944004502,0.8666666666666667,0.8749999999999999,0.8,0.8571428571428571
5,Data\hcv_data_split.csv,BASE,NA,NA,0.9287037037037037,0.9333333333333333,0.8907407407407408,0.8666666666666667,0.9287037037037037,0.9333333333333333,0.8907407407407408,0.8666666666666667,0.926629362425259,0.9309493362512627,0.8861067572167505,0.8563488385776752,0.896551724137931,0.9285714285714286,0.8275862068965518,0.846153846153846
,,,,,,,,,,,,,,,,,,,,
,,AIS,,AVERAGE:,0.8970258109663561,0.8782953704877473,0.7950786272952032,0.792638199777256,0.8970258109663561,0.8782953704877474,0.795078627295203,0.792638199777256,0.8937281384954433,0.8743452566918786,0.7714972381737528,0.7641122319944532,0.7999902248289346,0.7239375030409186,0.6826554261069805,0.7051688453159042
,,SMOTE,,AVERAGE:,0.9354902458850258,0.9393006707525482,0.90523672854247,0.8877654264902823,0.9354902458850258,0.9393006707525482,0.90523672854247,0.8877654264902823,0.9346682399116972,0.9379818631515524,0.9031273906557006,0.8821307172584669,0.8395839400873726,0.8889285714285714,0.732449796479834,0.8154208861216647
,,BASE,,AVERAGE:,0.9194699305298639,0.8898849106738446,0.8653840012666242,0.7727053576676659,0.9194699305298639,0.8898849106738446,0.8907407407407408,0.7727053576676659,0.917362613847877,0.8837252630636513,0.8566090573653075,0.7319530447927395,0.8489459723579508,0.8382634592071978,0.7853530377668309,0.6863842040312628
,,,,,,,,,,,,,,,,,,,,
Fold,Dataset,Oversample,Oversample Run Time,Oversample Paramaters,ROC AUC for Gradient Boosting,ROC AUC for Random Forests,ROC AUC for Logistic Regression,ROC AUC for K Nearest Neighbours,Balanced Accuracy for Gradient Boosting,Balanced Accuracy for Random Forests,Balanced Accuracy for Logistic Regression,Balanced Accuracy for K Nearest Neighbours,Geometric Mean Score for Gradient Boosting,Geometric Mean Score for Random Forest,Geometric Mean Score for Logestic Regression,Geometric Mean Score for K Neighbors,F1 Score for Gradient Boosting,F1 Score for Random Forest,F1 Score for Logestic Regression,F1 Score for K Neighbors
1,Data\hcv_data_split.csv,AIS,207.3078215122223,"max_rounds = 100, stopping_cond = 20, model = randomForest,K_folds = 5,scorer = 'f1',min_change = 0.005, use_lof = True",0.9906542056074766,0.892231308411215,0.5890771028037383,0.6875,0.9906542056074766,0.892231308411215,0.5890771028037383,0.6875,0.9906101206907555,0.8886617051320622,0.4309845282042058,0.6123724356957945,0.9411764705882353,0.8125,0.3,0.5454545454545454
1,Data\hcv_data_split.csv,SMOTE,0.003500699996948242,NA,0.9953271028037383,0.96875,0.9188084112149533,0.8703271028037383,0.9953271028037383,0.96875,0.9188084112149533,0.8703271028037383,0.9953161335010483,0.9682458365518543,0.9177634333673184,0.8619690564084116,0.9696969696969697,0.967741935483871,0.823529411764706,0.8275862068965517
1,Data\hcv_data_split.csv,BASE,NA,NA,1.0,0.892231308411215,0.9015771028037383,0.6515771028037383,1.0,0.892231308411215,0.9015771028037383,0.6515771028037383,1.0,0.8886617051320622,0.8971658386586477,0.55639863340265,1.0,0.8125,0.8666666666666666,0.45454545454545453
,,,,,,,,,,,,,,,,,,,,
2,Data\hcv_data_split.csv,AIS,133.70392513275146,"max_rounds = 100, stopping_cond = 20, model = randomForest,K_folds = 5,scorer = 'f1',min_change = 0.005, use_lof = True",0.941150442477876,0.941150442477876,0.7911504424778761,0.85,0.941150442477876,0.941150442477876,0.7911504424778761,0.85,0.9402503903004651,0.9402503903004651,0.7677112288962897,0.8366600265340756,0.8571428571428572,0.8571428571428572,0.6666666666666665,0.8235294117647058
2,Data\hcv_data_split.csv,SMOTE,0.0035004615783691406,NA,0.932300884955752,0.941150442477876,0.9101769911504425,0.941150442477876,0.9323008849557521,0.941150442477876,0.9101769911504425,0.941150442477876,0.9317411619759824,0.9402503903004651,0.9101200932134157,0.9402503903004651,0.7826086956521738,0.8571428571428572,0.6428571428571429,0.8571428571428572
2,Data\hcv_data_split.csv,BASE,NA,NA,0.95,0.95,0.891150442477876,0.85,0.95,0.95,0.8911504424778761,0.85,0.9486832980505138,0.9486832980505138,0.8864765693263426,0.8366600265340756,0.9473684210526316,0.9473684210526316,0.8000000000000002,0.8235294117647058
,,,,,,,,,,,,,,,,,,,,
3,Data\hcv_data_split.csv,AIS,138.1377022266388,"max_rounds = 100, stopping_cond = 20, model = randomForest,K_folds = 5,scorer = 'f1',min_change = 0.005, use_lof = True",0.8751387347391787,0.803274139844617,0.7211431742508324,0.7999445061043284,0.8751387347391787,0.803274139844617,0.7211431742508324,0.7999445061043285,0.8751089990774695,0.8030187218879474,0.6762171990810079,0.7851988161670265,0.6521739130434783,0.5185185185185186,0.5714285714285714,0.6666666666666667
3,Data\hcv_data_split.csv,SMOTE,0.0035009384155273438,NA,0.9375693673695894,0.9470033296337403,0.9433962264150944,0.9517203107658158,0.9375693673695893,0.9470033296337403,0.9433962264150944,0.9517203107658158,0.9375624285540575,0.9469854032935536,0.9416965821485117,0.951661902861773,0.7999999999999999,0.8421052631578947,0.7391304347826086,0.8648648648648648
3,Data\hcv_data_split.csv,BASE,NA,NA,0.908157602663707,0.8834628190899001,0.8587680355160932,0.7647058823529411,0.908157602663707,0.8834628190899001,0.8587680355160932,0.7647058823529411,0.9077909179549114,0.8814275576589751,0.8536011071727131,0.7276068751089989,0.7692307692307693,0.7567567567567567,0.7428571428571428,0.6923076923076924
,,,,,,,,,,,,,,,,,,,,
