Fold,Dataset,Oversample,Oversample Run Time,Oversample Paramaters,ROC AUC for Gradient Boosting,ROC AUC for Random Forests,ROC AUC for Logistic Regression,ROC AUC for K Nearest Neighbours,Balanced Accuracy for Gradient Boosting,Balanced Accuracy for Random Forests,Balanced Accuracy for Logistic Regression,Balanced Accuracy for K Nearest Neighbours,Geometric Mean Score for Gradient Boosting,Geometric Mean Score for Random Forest,Geometric Mean Score for Logestic Regression,Geometric Mean Score for K Neighbors,F1 Score for Gradient Boosting,F1 Score for Random Forest,F1 Score for Logestic Regression,F1 Score for K Neighbors
4,Data\hcv_data_split.csv,BASE,NA,NA,0.8104883462819091,0.8776359600443951,0.7846836847946727,0.7305771365149835,0.810488346281909,0.877635960044395,0.7846836847946725,0.7305771365149833,0.8037094908087015,0.8703399772018112,0.7596950144520838,0.6827508503402977,0.6315789473684211,0.8387096774193549,0.6896551724137931,0.6153846153846153
,,,,,,,,,,,,,,,,,,,,
5,Data\hcv_data_split.csv,AIS,103.89419484138489,"max_rounds = 100, stopping_cond = 20, model = randomForest,K_folds = 5,scorer = 'f1_score',min_change = 0.001, use_lof = True",0.8861111111111111,0.9101851851851852,0.8287037037037036,0.8333333333333333,0.8861111111111111,0.9101851851851852,0.8287037037037037,0.8333333333333333,0.8819171036881969,0.9091442184145172,0.8127077132404329,0.816496580927726,0.8000000000000002,0.7878787878787877,0.7692307692307692,0.8
5,Data\hcv_data_split.csv,SMOTE,0.003500699996948242,NA,0.9481481481481482,0.9148148148148149,0.9388888888888889,0.8953703703703703,0.9481481481481482,0.9148148148148147,0.9388888888888889,0.8953703703703704,0.9480324003422907,0.9135468796041984,0.9388724521901158,0.8902766944004502,0.8484848484848485,0.8125,0.8,0.8571428571428571
5,Data\hcv_data_split.csv,BASE,NA,NA,0.9287037037037037,0.9666666666666667,0.8907407407407408,0.8666666666666667,0.9287037037037037,0.9666666666666667,0.8907407407407408,0.8666666666666667,0.926629362425259,0.9660917830792959,0.8861067572167505,0.8563488385776752,0.896551724137931,0.9655172413793104,0.8275862068965518,0.846153846153846
,,,,,,,,,,,,,,,,,,,,
,,AIS,,AVERAGE:,0.9187878146667174,0.8896708287989359,0.699240295449387,0.7925691070578879,0.9187878146667176,0.8896708287989359,0.699240295449387,0.7925691070578879,0.9164590388846197,0.8876056070744532,0.607323078463095,0.7609866801799848,0.8378566149297857,0.757585995085995,0.5173476678120641,0.6929192546583851
,,SMOTE,,AVERAGE:,0.9279534486964895,0.9307558651463778,0.9034668170380453,0.8954761314100862,0.9279534486964895,0.9307558651463775,0.9034668170380453,0.8954761314100862,0.9269980292840213,0.9287188705389985,0.9015551810535426,0.890129773572528,0.7931922140702629,0.872211375212224,0.7229856898176299,0.834641665342444
,,BASE,,AVERAGE:,0.9194699305298639,0.9039993508424354,0.8653840012666242,0.7727053576676659,0.9194699305298639,0.9039993508424354,0.8907407407407408,0.7727053576676659,0.917362613847877,0.9001896428144122,0.8566090573653075,0.7319530447927395,0.8489459723579508,0.8524745128888622,0.7853530377668309,0.6863842040312628
,,,,,,,,,,,,,,,,,,,,
